Vict Sex,Vict Descent,DATE OCC,AREA NAME,Vict Age,Vict Descent Desc,Vict Sex Desc,AREA RENT
0.0,4,2020-09-19,Southeast,39.5674100496031,Unknown,Unknown,703.55
2.0,1,2020-01-28,Mission,19.0,Hispanic/Latin/Mexican,Female,1091.44
0.0,4,2022-07-18,77th Street,39.5674100496031,Unknown,Unknown,500.0
0.0,4,2022-07-15,77th Street,39.5674100496031,Unknown,Unknown,500.0
1.0,3,2022-07-21,West Valley,59.0,White,Male,814.45
2.0,0,2021-06-01,Hollywood,34.0,Black,Female,578.81
0.0,4,2022-01-10,Pacific,39.5674100496031,Unknown,Unknown,551.25
1.0,3,2020-02-18,Pacific,34.0,White,Male,551.25
1.0,3,2022-01-05,West LA,45.0,White,Male,1039.46
2.0,3,2021-02-27,West LA,30.0,White,Female,1039.46
1.0,3,2020-05-03,Mission,40.0,White,Male,1091.44
1.0,3,2020-12-12,West Valley,39.5674100496031,White,Male,814.45
2.0,1,2020-03-26,Rampart,43.0,Hispanic/Latin/Mexican,Female,775.66
1.0,1,2022-05-06,Harbor,14.0,Hispanic/Latin/Mexican,Male,855.17
1.0,3,2020-09-12,Central,58.0,White,Male,525.0
1.0,1,2020-07-12,Northeast,59.0,Hispanic/Latin/Mexican,Male,989.97
2.0,1,2020-11-19,77th Street,15.0,Hispanic/Latin/Mexican,Female,500.0
0.0,0,2022-06-30,Wilshire,26.0,Black,Unknown,738.73
1.0,4,2020-06-05,Van Nuys,30.0,Unknown,Male,942.82
2.0,0,2020-11-27,Southwest,33.0,Black,Female,607.75
1.0,1,2021-07-02,Wilshire,46.0,Hispanic/Latin/Mexican,Male,738.73
2.0,2,2020-11-18,West LA,70.0,Other,Female,1039.46
1.0,3,2020-10-13,N Hollywood,39.5674100496031,White,Male,670.05
1.0,1,2022-12-05,Van Nuys,44.0,Hispanic/Latin/Mexican,Male,942.82
2.0,3,2021-04-09,West Valley,47.0,White,Female,814.45
0.0,4,2021-09-20,Olympic,39.5674100496031,Unknown,Unknown,897.93
1.0,1,2022-09-20,Rampart,39.0,Hispanic/Latin/Mexican,Male,775.66
2.0,1,2022-11-27,Central,22.0,Hispanic/Latin/Mexican,Female,525.0
2.0,0,2021-10-22,Northeast,29.0,Black,Female,989.97
2.0,0,2020-01-14,77th Street,24.0,Black,Female,500.0
0.0,4,2022-11-13,Wilshire,39.5674100496031,Unknown,Unknown,738.73
0.0,4,2022-04-10,Hollywood,39.5674100496031,Unknown,Unknown,578.81
0.0,4,2020-09-29,West LA,39.5674100496031,Unknown,Unknown,1039.46
1.0,1,2022-07-22,Rampart,26.0,Hispanic/Latin/Mexican,Male,775.66
2.0,1,2022-03-03,77th Street,36.0,Hispanic/Latin/Mexican,Female,500.0
2.0,0,2022-07-08,Hollywood,26.0,Black,Female,578.81
0.0,4,2021-01-05,Pacific,39.5674100496031,Unknown,Unknown,551.25
2.0,0,2021-10-05,77th Street,19.0,Black,Female,500.0
0.0,4,2022-03-02,Northeast,39.5674100496031,Unknown,Unknown,989.97
2.0,0,2020-11-17,Southeast,47.0,Black,Female,703.55
1.0,3,2020-12-01,Pacific,32.0,White,Male,551.25
1.0,2,2021-09-07,Southwest,20.0,Other,Male,607.75
2.0,3,2022-08-13,West Valley,39.0,White,Female,814.45
2.0,0,2022-04-24,77th Street,61.0,Black,Female,500.0
2.0,0,2021-08-21,Wilshire,56.0,Black,Female,738.73
0.0,4,2022-12-26,Olympic,39.5674100496031,Unknown,Unknown,897.93
0.0,4,2022-02-24,77th Street,39.5674100496031,Unknown,Unknown,500.0
0.0,4,2022-10-29,Olympic,39.5674100496031,Unknown,Unknown,897.93
0.0,4,2022-05-08,Foothill,39.5674100496031,Unknown,Unknown,1326.65
1.0,1,2022-03-13,Newton,8.0,Hispanic/Latin/Mexican,Male,638.14
2.0,1,2021-06-16,Hollenbeck,65.0,Hispanic/Latin/Mexican,Female,1263.48
0.0,4,2022-12-19,Southwest,39.5674100496031,Unknown,Unknown,607.75
1.0,1,2020-11-04,77th Street,22.0,Hispanic/Latin/Mexican,Male,500.0
0.0,4,2021-07-26,West LA,39.5674100496031,Unknown,Unknown,1039.46
0.0,4,2022-04-22,Harbor,39.5674100496031,Unknown,Unknown,855.17
1.0,1,2021-06-02,Wilshire,49.0,Hispanic/Latin/Mexican,Male,738.73
1.0,0,2022-06-19,Central,34.0,Black,Male,525.0
1.0,4,2022-01-04,Devonshire,35.0,Unknown,Male,1146.01
1.0,2,2020-06-16,Wilshire,39.5674100496031,Other,Male,738.73
0.0,4,2022-01-19,West LA,39.5674100496031,Unknown,Unknown,1039.46
1.0,3,2021-01-17,Foothill,40.0,White,Male,1326.65
1.0,3,2022-06-27,Northeast,35.0,White,Male,989.97
1.0,1,2022-02-14,N Hollywood,24.0,Hispanic/Latin/Mexican,Male,670.05
1.0,2,2022-08-25,Central,39.5674100496031,Other,Male,525.0
0.0,4,2020-02-09,Harbor,39.5674100496031,Unknown,Unknown,855.17
1.0,1,2022-05-07,Mission,27.0,Hispanic/Latin/Mexican,Male,1091.44
0.0,4,2022-11-18,Hollenbeck,39.5674100496031,Unknown,Unknown,1263.48
0.0,4,2021-09-29,Harbor,39.5674100496031,Unknown,Unknown,855.17
2.0,1,2021-04-29,Southwest,30.0,Hispanic/Latin/Mexican,Female,607.75
1.0,1,2020-08-04,Newton,25.0,Hispanic/Latin/Mexican,Male,638.14
1.0,3,2022-08-01,Van Nuys,36.0,White,Male,942.82
0.0,4,2020-06-22,Newton,39.5674100496031,Unknown,Unknown,638.14
1.0,1,2021-11-01,Hollenbeck,31.0,Hispanic/Latin/Mexican,Male,1263.48
2.0,1,2021-02-22,Rampart,35.0,Hispanic/Latin/Mexican,Female,775.66
2.0,1,2021-07-19,Rampart,63.0,Hispanic/Latin/Mexican,Female,775.66
1.0,2,2020-12-02,N Hollywood,39.5674100496031,Other,Male,670.05
1.0,0,2022-07-12,Wilshire,47.0,Black,Male,738.73
0.0,4,2020-07-02,Harbor,39.5674100496031,Unknown,Unknown,855.17
2.0,0,2020-07-19,Southwest,38.0,Black,Female,607.75
2.0,3,2020-06-28,Van Nuys,35.0,White,Female,942.82
2.0,3,2022-06-01,Rampart,58.0,White,Female,775.66
1.0,2,2022-02-11,Pacific,41.0,Other,Male,551.25
2.0,0,2022-04-08,West Valley,37.0,Black,Female,814.45
2.0,3,2020-02-28,Pacific,23.0,White,Female,551.25
0.0,4,2020-05-17,Pacific,39.5674100496031,Unknown,Unknown,551.25
2.0,3,2020-11-20,N Hollywood,67.0,White,Female,670.05
0.0,4,2021-06-30,Rampart,39.5674100496031,Unknown,Unknown,775.66
0.0,4,2021-12-06,Van Nuys,39.5674100496031,Unknown,Unknown,942.82
1.0,1,2020-08-14,Wilshire,59.0,Hispanic/Latin/Mexican,Male,738.73
2.0,1,2020-08-03,Devonshire,24.0,Hispanic/Latin/Mexican,Female,1146.01
1.0,0,2022-12-10,N Hollywood,35.0,Black,Male,670.05
2.0,1,2021-04-19,West LA,22.0,Hispanic/Latin/Mexican,Female,1039.46
2.0,3,2021-06-16,Northeast,36.0,White,Female,989.97
1.0,1,2021-04-13,Mission,26.0,Hispanic/Latin/Mexican,Male,1091.44
2.0,0,2021-07-10,Southeast,26.0,Black,Female,703.55
1.0,0,2020-08-23,Van Nuys,40.0,Black,Male,942.82
1.0,0,2022-09-06,Southwest,58.0,Black,Male,607.75
0.0,4,2022-07-11,Olympic,39.5674100496031,Unknown,Unknown,897.93
1.0,1,2020-01-22,Hollywood,42.0,Hispanic/Latin/Mexican,Male,578.81
1.0,3,2022-05-05,Topanga,39.5674100496031,White,Male,1203.31
2.0,0,2020-02-18,77th Street,29.0,Black,Female,500.0
1.0,3,2020-06-18,Hollenbeck,39.5674100496031,White,Male,1263.48
2.0,1,2021-04-11,Wilshire,38.0,Hispanic/Latin/Mexican,Female,738.73
0.0,4,2020-03-10,Hollywood,39.5674100496031,Unknown,Unknown,578.81
1.0,1,2020-02-20,Southeast,32.0,Hispanic/Latin/Mexican,Male,703.55
1.0,1,2021-05-17,77th Street,30.0,Hispanic/Latin/Mexican,Male,500.0
2.0,1,2022-05-16,Newton,62.0,Hispanic/Latin/Mexican,Female,638.14
2.0,3,2022-09-12,Wilshire,23.0,White,Female,738.73
1.0,3,2020-07-31,Wilshire,59.0,White,Male,738.73
2.0,0,2021-03-01,Southeast,15.0,Black,Female,703.55
2.0,1,2022-05-28,Mission,39.5674100496031,Hispanic/Latin/Mexican,Female,1091.44
0.0,4,2021-12-22,Rampart,39.5674100496031,Unknown,Unknown,775.66
0.0,4,2021-06-07,Van Nuys,39.5674100496031,Unknown,Unknown,942.82
0.0,4,2020-01-29,Hollenbeck,39.5674100496031,Unknown,Unknown,1263.48
1.0,1,2020-09-25,Olympic,60.0,Hispanic/Latin/Mexican,Male,897.93
2.0,1,2021-05-17,Southeast,26.0,Hispanic/Latin/Mexican,Female,703.55
1.0,4,2021-02-15,Topanga,35.0,Unknown,Male,1203.31
1.0,1,2021-10-20,Southwest,47.0,Hispanic/Latin/Mexican,Male,607.75
1.0,0,2022-10-01,Harbor,38.0,Black,Male,855.17
0.0,4,2020-10-08,Northeast,39.5674100496031,Unknown,Unknown,989.97
1.0,1,2020-11-12,Devonshire,28.0,Hispanic/Latin/Mexican,Male,1146.01
1.0,1,2021-04-04,Northeast,30.0,Hispanic/Latin/Mexican,Male,989.97
0.0,4,2020-03-13,Southwest,19.0,Unknown,Unknown,607.75
2.0,0,2022-09-13,77th Street,34.0,Black,Female,500.0
1.0,1,2020-01-09,Hollywood,25.0,Hispanic/Latin/Mexican,Male,578.81
0.0,4,2020-03-02,77th Street,39.5674100496031,Unknown,Unknown,500.0
1.0,0,2021-12-14,Van Nuys,61.0,Black,Male,942.82
0.0,4,2021-01-08,Northeast,39.5674100496031,Unknown,Unknown,989.97
1.0,1,2020-12-02,77th Street,44.0,Hispanic/Latin/Mexican,Male,500.0
1.0,1,2021-10-21,Southwest,33.0,Hispanic/Latin/Mexican,Male,607.75
1.0,1,2022-10-26,Northeast,52.0,Hispanic/Latin/Mexican,Male,989.97
1.0,1,2022-05-01,Foothill,56.0,Hispanic/Latin/Mexican,Male,1326.65
1.0,1,2020-06-09,N Hollywood,20.0,Hispanic/Latin/Mexican,Male,670.05
0.0,4,2021-12-11,Newton,39.5674100496031,Unknown,Unknown,638.14
2.0,1,2022-05-18,West Valley,41.0,Hispanic/Latin/Mexican,Female,814.45
0.0,4,2021-09-21,Wilshire,39.5674100496031,Unknown,Unknown,738.73
0.0,4,2020-06-29,Southwest,19.0,Unknown,Unknown,607.75
0.0,4,2020-07-04,Devonshire,39.5674100496031,Unknown,Unknown,1146.01
0.0,4,2021-12-11,Northeast,39.5674100496031,Unknown,Unknown,989.97
1.0,3,2020-07-29,West Valley,39.5674100496031,White,Male,814.45
0.0,4,2020-07-17,77th Street,39.5674100496031,Unknown,Unknown,500.0
1.0,2,2020-11-01,Rampart,51.0,Other,Male,775.66
1.0,3,2021-12-31,Devonshire,50.0,White,Male,1146.01
2.0,0,2022-08-01,Newton,36.0,Black,Female,638.14
0.0,4,2020-08-08,Southeast,39.5674100496031,Unknown,Unknown,703.55
1.0,1,2020-03-16,Rampart,45.0,Hispanic/Latin/Mexican,Male,775.66
0.0,4,2020-12-31,Northeast,39.5674100496031,Unknown,Unknown,989.97
0.0,4,2021-08-19,Southwest,39.5674100496031,Unknown,Unknown,607.75
1.0,3,2020-12-07,West LA,65.0,White,Male,1039.46
0.0,4,2021-07-28,Harbor,39.5674100496031,Unknown,Unknown,855.17
0.0,4,2020-07-17,Newton,39.5674100496031,Unknown,Unknown,638.14
1.0,1,2021-12-05,Central,35.0,Hispanic/Latin/Mexican,Male,525.0
2.0,1,2020-08-29,Foothill,29.0,Hispanic/Latin/Mexican,Female,1326.65
1.0,1,2020-09-13,Newton,39.5674100496031,Hispanic/Latin/Mexican,Male,638.14
1.0,1,2021-04-14,Olympic,54.0,Hispanic/Latin/Mexican,Male,897.93
2.0,1,2022-08-14,Newton,21.0,Hispanic/Latin/Mexican,Female,638.14
2.0,0,2020-10-06,Southeast,53.0,Black,Female,703.55
1.0,3,2020-01-24,Pacific,50.0,White,Male,551.25
1.0,3,2022-04-20,Pacific,67.0,White,Male,551.25
1.0,1,2021-12-16,Harbor,43.0,Hispanic/Latin/Mexican,Male,855.17
2.0,1,2022-12-09,Northeast,18.0,Hispanic/Latin/Mexican,Female,989.97
2.0,0,2020-02-03,Pacific,20.0,Black,Female,551.25
1.0,3,2021-02-26,Pacific,25.0,White,Male,551.25
1.0,3,2022-12-17,77th Street,66.0,White,Male,500.0
1.0,1,2021-10-01,Olympic,17.0,Hispanic/Latin/Mexican,Male,897.93
0.0,4,2022-10-14,Hollywood,39.5674100496031,Unknown,Unknown,578.81
1.0,1,2022-06-03,Foothill,57.0,Hispanic/Latin/Mexican,Male,1326.65
2.0,3,2020-03-08,Foothill,63.0,White,Female,1326.65
1.0,3,2020-02-03,Pacific,48.0,White,Male,551.25
1.0,0,2022-07-06,Central,36.0,Black,Male,525.0
1.0,3,2020-01-31,Northeast,35.0,White,Male,989.97
1.0,3,2022-10-02,Rampart,29.0,White,Male,775.66
0.0,4,2022-08-12,Central,39.5674100496031,Unknown,Unknown,525.0
1.0,3,2022-06-01,Central,34.0,White,Male,525.0
0.0,4,2021-05-12,Devonshire,39.5674100496031,Unknown,Unknown,1146.01
1.0,0,2021-06-02,Wilshire,62.0,Black,Male,738.73
2.0,1,2022-10-31,77th Street,40.0,Hispanic/Latin/Mexican,Female,500.0
2.0,1,2021-01-03,77th Street,43.0,Hispanic/Latin/Mexican,Female,500.0
0.0,4,2020-04-03,Central,39.5674100496031,Unknown,Unknown,525.0
2.0,3,2020-11-21,Hollywood,39.0,White,Female,578.81
0.0,4,2022-12-31,Central,39.5674100496031,Unknown,Unknown,525.0
2.0,0,2022-10-13,Pacific,54.0,Black,Female,551.25
0.0,4,2022-06-28,Southwest,39.5674100496031,Unknown,Unknown,607.75
0.0,4,2021-03-19,Central,39.5674100496031,Unknown,Unknown,525.0
1.0,1,2022-09-23,Hollywood,42.0,Hispanic/Latin/Mexican,Male,578.81
2.0,1,2020-06-25,Van Nuys,39.0,Hispanic/Latin/Mexican,Female,942.82
1.0,3,2021-07-24,Foothill,62.0,White,Male,1326.65
2.0,3,2021-09-06,Hollenbeck,33.0,White,Female,1263.48
0.0,4,2022-10-19,Hollywood,39.5674100496031,Unknown,Unknown,578.81
2.0,0,2021-09-12,Newton,22.0,Black,Female,638.14
0.0,4,2022-11-03,Foothill,39.5674100496031,Unknown,Unknown,1326.65
2.0,1,2021-02-12,Hollenbeck,49.0,Hispanic/Latin/Mexican,Female,1263.48
0.0,4,2021-02-03,Pacific,39.5674100496031,Unknown,Unknown,551.25
2.0,3,2022-08-05,West LA,32.0,White,Female,1039.46
0.0,4,2021-09-28,77th Street,39.5674100496031,Unknown,Unknown,500.0
2.0,0,2021-08-24,Mission,52.0,Black,Female,1091.44
1.0,1,2020-11-04,Mission,31.0,Hispanic/Latin/Mexican,Male,1091.44
2.0,1,2022-12-08,Southeast,80.0,Hispanic/Latin/Mexican,Female,703.55
1.0,3,2021-09-24,Northeast,41.0,White,Male,989.97
1.0,3,2022-03-28,Pacific,34.0,White,Male,551.25
2.0,0,2020-01-16,Southeast,35.0,Black,Female,703.55
1.0,1,2020-09-28,Olympic,29.0,Hispanic/Latin/Mexican,Male,897.93
1.0,3,2022-10-31,N Hollywood,33.0,White,Male,670.05
1.0,0,2021-07-16,Rampart,35.0,Black,Male,775.66
2.0,2,2021-03-18,N Hollywood,56.0,Other,Female,670.05
1.0,1,2022-04-10,Hollenbeck,39.5674100496031,Hispanic/Latin/Mexican,Male,1263.48
1.0,3,2022-05-06,Northeast,29.0,White,Male,989.97
2.0,1,2020-07-12,Southeast,29.0,Hispanic/Latin/Mexican,Female,703.55
1.0,3,2020-04-02,Harbor,39.0,White,Male,855.17
2.0,1,2020-09-26,Mission,47.0,Hispanic/Latin/Mexican,Female,1091.44
1.0,3,2021-11-01,Southwest,19.0,White,Male,607.75
1.0,0,2020-03-13,Southwest,20.0,Black,Male,607.75
1.0,0,2020-10-23,Southeast,42.0,Black,Male,703.55
0.0,4,2020-07-17,Southeast,39.5674100496031,Unknown,Unknown,703.55
1.0,1,2022-08-16,West Valley,56.0,Hispanic/Latin/Mexican,Male,814.45
1.0,1,2021-02-28,Devonshire,39.0,Hispanic/Latin/Mexican,Male,1146.01
2.0,1,2020-04-13,Northeast,23.0,Hispanic/Latin/Mexican,Female,989.97
2.0,1,2022-02-05,Newton,42.0,Hispanic/Latin/Mexican,Female,638.14
0.0,4,2021-06-25,N Hollywood,39.5674100496031,Unknown,Unknown,670.05
1.0,1,2021-12-04,Van Nuys,30.0,Hispanic/Latin/Mexican,Male,942.82
1.0,2,2021-09-19,Pacific,66.0,Other,Male,551.25
1.0,3,2021-09-14,Hollywood,31.0,White,Male,578.81
2.0,0,2020-10-19,77th Street,46.0,Black,Female,500.0
1.0,0,2021-10-18,Pacific,30.0,Black,Male,551.25
2.0,1,2020-06-09,Van Nuys,26.0,Hispanic/Latin/Mexican,Female,942.82
2.0,1,2020-05-01,West Valley,39.0,Hispanic/Latin/Mexican,Female,814.45
2.0,0,2022-08-03,Newton,41.0,Black,Female,638.14
2.0,1,2020-04-13,Olympic,27.0,Hispanic/Latin/Mexican,Female,897.93
1.0,1,2020-04-12,Mission,39.5674100496031,Hispanic/Latin/Mexican,Male,1091.44
1.0,0,2022-04-06,Rampart,55.0,Black,Male,775.66
2.0,3,2021-12-10,Topanga,24.0,White,Female,1203.31
2.0,1,2021-02-17,Harbor,28.0,Hispanic/Latin/Mexican,Female,855.17
2.0,1,2022-11-06,Hollywood,53.0,Hispanic/Latin/Mexican,Female,578.81
2.0,1,2022-11-27,Topanga,33.0,Hispanic/Latin/Mexican,Female,1203.31
0.0,4,2020-11-25,Olympic,39.5674100496031,Unknown,Unknown,897.93
0.0,4,2022-06-27,Harbor,39.5674100496031,Unknown,Unknown,855.17
0.0,4,2021-05-12,West Valley,39.5674100496031,Unknown,Unknown,814.45
1.0,3,2022-06-10,Rampart,30.0,White,Male,775.66
0.0,4,2022-09-01,Rampart,39.5674100496031,Unknown,Unknown,775.66
1.0,1,2020-09-04,Hollenbeck,48.0,Hispanic/Latin/Mexican,Male,1263.48
0.0,4,2021-07-27,77th Street,39.5674100496031,Unknown,Unknown,500.0
1.0,3,2021-01-31,Hollywood,42.0,White,Male,578.81
1.0,1,2020-07-07,Southwest,67.0,Hispanic/Latin/Mexican,Male,607.75
1.0,1,2020-05-14,77th Street,43.0,Hispanic/Latin/Mexican,Male,500.0
2.0,1,2022-01-10,Rampart,37.0,Hispanic/Latin/Mexican,Female,775.66
1.0,1,2022-09-30,Harbor,51.0,Hispanic/Latin/Mexican,Male,855.17
1.0,1,2020-12-18,Pacific,15.0,Hispanic/Latin/Mexican,Male,551.25
2.0,0,2021-06-27,Mission,24.0,Black,Female,1091.44
2.0,1,2021-04-21,N Hollywood,27.0,Hispanic/Latin/Mexican,Female,670.05
2.0,1,2021-11-20,Mission,58.0,Hispanic/Latin/Mexican,Female,1091.44
2.0,3,2020-02-11,West LA,15.0,White,Female,1039.46
1.0,1,2020-08-27,Topanga,59.0,Hispanic/Latin/Mexican,Male,1203.31
0.0,4,2020-02-27,Southeast,39.5674100496031,Unknown,Unknown,703.55
0.0,4,2021-04-08,Harbor,39.5674100496031,Unknown,Unknown,855.17
2.0,1,2022-12-27,Southeast,38.0,Hispanic/Latin/Mexican,Female,703.55
2.0,1,2022-08-25,Northeast,32.0,Hispanic/Latin/Mexican,Female,989.97
2.0,1,2022-10-01,Southeast,30.0,Hispanic/Latin/Mexican,Female,703.55
0.0,4,2022-03-04,Devonshire,39.5674100496031,Unknown,Unknown,1146.01
1.0,3,2020-03-13,Pacific,40.0,White,Male,551.25
2.0,1,2020-05-20,N Hollywood,63.0,Hispanic/Latin/Mexican,Female,670.05
0.0,4,2021-08-20,West Valley,39.5674100496031,Unknown,Unknown,814.45
1.0,3,2020-03-03,Van Nuys,31.0,White,Male,942.82
1.0,2,2020-02-11,Topanga,54.0,Other,Male,1203.31
2.0,1,2022-07-04,West Valley,19.0,Hispanic/Latin/Mexican,Female,814.45
0.0,4,2020-04-16,Southwest,19.0,Unknown,Unknown,607.75
1.0,0,2021-04-30,Southwest,64.0,Black,Male,607.75
2.0,0,2020-09-05,Newton,55.0,Black,Female,638.14
2.0,1,2022-12-17,West LA,26.0,Hispanic/Latin/Mexican,Female,1039.46
2.0,1,2022-01-06,Southwest,41.0,Hispanic/Latin/Mexican,Female,607.75
2.0,1,2020-08-11,Hollywood,28.0,Hispanic/Latin/Mexican,Female,578.81
1.0,0,2022-03-30,Rampart,64.0,Black,Male,775.66
2.0,0,2022-05-14,Newton,39.5674100496031,Black,Female,638.14
2.0,1,2021-06-27,Southeast,23.0,Hispanic/Latin/Mexican,Female,703.55
1.0,1,2021-02-25,Newton,43.0,Hispanic/Latin/Mexican,Male,638.14
1.0,3,2021-12-28,Wilshire,45.0,White,Male,738.73
2.0,2,2022-10-27,Pacific,41.0,Other,Female,551.25
0.0,4,2020-01-11,Olympic,39.5674100496031,Unknown,Unknown,897.93
0.0,4,2022-11-25,Central,39.5674100496031,Unknown,Unknown,525.0
1.0,3,2020-08-19,N Hollywood,30.0,White,Male,670.05
2.0,3,2022-08-05,Olympic,27.0,White,Female,897.93
0.0,4,2020-10-02,Southeast,39.5674100496031,Unknown,Unknown,703.55
0.0,4,2021-09-12,Devonshire,39.5674100496031,Unknown,Unknown,1146.01
1.0,0,2022-01-05,Van Nuys,53.0,Black,Male,942.82
0.0,4,2022-04-30,Pacific,39.5674100496031,Unknown,Unknown,551.25
1.0,1,2022-10-26,Olympic,44.0,Hispanic/Latin/Mexican,Male,897.93
2.0,0,2021-03-20,Foothill,19.0,Black,Female,1326.65
1.0,1,2020-03-28,Southeast,33.0,Hispanic/Latin/Mexican,Male,703.55
1.0,2,2020-02-18,Rampart,67.0,Other,Male,775.66
1.0,0,2022-04-01,Central,32.0,Black,Male,525.0
1.0,3,2020-11-29,Pacific,54.0,White,Male,551.25
1.0,2,2021-01-19,Olympic,22.0,Other,Male,897.93
1.0,3,2022-11-05,Van Nuys,25.0,White,Male,942.82
2.0,1,2021-12-12,Harbor,29.0,Hispanic/Latin/Mexican,Female,855.17
2.0,3,2022-07-27,West LA,33.0,White,Female,1039.46
1.0,2,2022-12-09,Olympic,30.0,Other,Male,897.93
1.0,2,2021-07-02,West LA,47.0,Other,Male,1039.46
1.0,0,2021-11-15,77th Street,18.0,Black,Male,500.0
2.0,1,2020-07-24,Northeast,56.0,Hispanic/Latin/Mexican,Female,989.97
1.0,2,2021-11-27,N Hollywood,42.0,Other,Male,670.05
2.0,3,2020-10-10,Southwest,39.5674100496031,White,Female,607.75
0.0,4,2021-06-17,West LA,39.5674100496031,Unknown,Unknown,1039.46
1.0,3,2022-06-20,Central,34.0,White,Male,525.0
0.0,4,2022-12-08,77th Street,39.5674100496031,Unknown,Unknown,500.0
2.0,3,2021-11-20,N Hollywood,38.0,White,Female,670.05
2.0,0,2021-05-28,77th Street,22.0,Black,Female,500.0
1.0,3,2022-05-01,Central,41.0,White,Male,525.0
2.0,1,2021-05-09,77th Street,41.0,Hispanic/Latin/Mexican,Female,500.0
2.0,1,2020-05-16,Newton,36.0,Hispanic/Latin/Mexican,Female,638.14
1.0,1,2021-07-26,Hollywood,16.0,Hispanic/Latin/Mexican,Male,578.81
1.0,3,2020-01-17,Hollenbeck,39.5674100496031,White,Male,1263.48
0.0,4,2021-08-29,West Valley,39.5674100496031,Unknown,Unknown,814.45
1.0,3,2022-04-25,Hollywood,35.0,White,Male,578.81
1.0,1,2021-10-07,77th Street,41.0,Hispanic/Latin/Mexican,Male,500.0
1.0,3,2020-10-06,Northeast,51.0,White,Male,989.97
1.0,1,2020-05-17,Rampart,30.0,Hispanic/Latin/Mexican,Male,775.66
0.0,4,2022-02-11,West Valley,39.5674100496031,Unknown,Unknown,814.45
2.0,1,2022-09-02,Topanga,57.0,Hispanic/Latin/Mexican,Female,1203.31
1.0,1,2020-04-04,Pacific,37.0,Hispanic/Latin/Mexican,Male,551.25
2.0,2,2020-12-23,Pacific,31.0,Other,Female,551.25
0.0,4,2022-10-05,Wilshire,39.5674100496031,Unknown,Unknown,738.73
0.0,4,2021-09-18,77th Street,39.5674100496031,Unknown,Unknown,500.0
1.0,3,2022-09-28,Devonshire,75.0,White,Male,1146.01
1.0,1,2021-12-05,Northeast,41.0,Hispanic/Latin/Mexican,Male,989.97
1.0,3,2021-09-02,N Hollywood,37.0,White,Male,670.05
1.0,3,2022-11-17,Foothill,32.0,White,Male,1326.65
2.0,1,2021-02-07,Pacific,32.0,Hispanic/Latin/Mexican,Female,551.25
2.0,1,2022-02-27,Foothill,58.0,Hispanic/Latin/Mexican,Female,1326.65
1.0,1,2020-11-17,Southeast,42.0,Hispanic/Latin/Mexican,Male,703.55
1.0,0,2020-08-01,Central,26.0,Black,Male,525.0
1.0,1,2021-12-22,Topanga,23.0,Hispanic/Latin/Mexican,Male,1203.31
2.0,1,2022-03-30,Harbor,57.0,Hispanic/Latin/Mexican,Female,855.17
2.0,1,2020-08-29,Newton,36.0,Hispanic/Latin/Mexican,Female,638.14
1.0,1,2020-07-19,Newton,39.5674100496031,Hispanic/Latin/Mexican,Male,638.14
2.0,0,2021-10-10,Central,38.0,Black,Female,525.0
2.0,3,2020-10-18,Pacific,50.0,White,Female,551.25
2.0,1,2021-02-08,77th Street,40.0,Hispanic/Latin/Mexican,Female,500.0
1.0,1,2022-06-08,Hollenbeck,32.0,Hispanic/Latin/Mexican,Male,1263.48
1.0,3,2022-12-26,Central,38.0,White,Male,525.0
0.0,4,2022-08-16,Mission,39.5674100496031,Unknown,Unknown,1091.44
1.0,3,2020-01-04,Southwest,27.0,White,Male,607.75
0.0,4,2021-05-15,Hollenbeck,39.5674100496031,Unknown,Unknown,1263.48
0.0,4,2022-06-17,Harbor,39.5674100496031,Unknown,Unknown,855.17
2.0,1,2021-10-26,Foothill,66.0,Hispanic/Latin/Mexican,Female,1326.65
2.0,3,2022-11-06,West LA,19.0,White,Female,1039.46
0.0,4,2021-10-17,Hollywood,39.5674100496031,Unknown,Unknown,578.81
2.0,1,2021-07-28,Northeast,66.0,Hispanic/Latin/Mexican,Female,989.97
0.0,4,2020-08-07,Foothill,39.5674100496031,Unknown,Unknown,1326.65
1.0,1,2021-11-12,Central,32.0,Hispanic/Latin/Mexican,Male,525.0
0.0,4,2021-05-02,Rampart,39.5674100496031,Unknown,Unknown,775.66
1.0,3,2021-01-25,Central,63.0,White,Male,525.0
2.0,0,2021-11-06,Central,32.0,Black,Female,525.0
1.0,1,2021-11-26,West Valley,36.0,Hispanic/Latin/Mexican,Male,814.45
1.0,1,2020-09-19,77th Street,38.0,Hispanic/Latin/Mexican,Male,500.0
1.0,0,2020-11-01,Hollywood,57.0,Black,Male,578.81
1.0,2,2021-01-05,Hollywood,33.0,Other,Male,578.81
1.0,0,2022-07-19,Rampart,68.0,Black,Male,775.66
2.0,1,2021-06-14,Harbor,32.0,Hispanic/Latin/Mexican,Female,855.17
0.0,4,2021-10-10,Newton,39.5674100496031,Unknown,Unknown,638.14
1.0,1,2021-02-10,77th Street,60.0,Hispanic/Latin/Mexican,Male,500.0
1.0,0,2022-02-13,N Hollywood,31.0,Black,Male,670.05
1.0,0,2020-01-06,Newton,60.0,Black,Male,638.14
0.0,4,2021-04-04,Rampart,39.5674100496031,Unknown,Unknown,775.66
1.0,3,2022-06-21,Central,31.0,White,Male,525.0
